,ID_ INCIDENCIA,TEMP_F1,ESTADO_TEMP,FECHA_INSPECCION,TAG_EQUIPO,DESCRIPCION_COMPONENTE,RUTA_INSP,LADO_POLIN
5667,0b4ed3cf,31.0,ENFRIAR,18/12/2025,531-26-5103,POLÍN ANGULAR INFERIOR,R006,LADO LIBRE
5668,7ccea62f,31.0,ENFRIAR,18/12/2025,531-26-5103,POLÍN ANGULAR SUPERIOR,R006,LADO LIBRE
5669,0b6d6e25,30.0,ENFRIAR,18/12/2025,531-26-5103,POLÍN ENVOLVENTE,R006,LADO LIBRE
5670,ac7b5f4e,34.0,ENFRIAR,18/12/2025,531-26-5103,POLÍN MOTRIZ,R006,LADO LIBRE
5671,4dfa8ff1,47.0,ENFRIAR,18/12/2025,531-26-5103,POLÍN MOTRIZ,R006,LADO ACCIONAMIENTO
5672,89856273,39.0,ENFRIAR,18/12/2025,531-26-5103,POLÍN ENVOLVENTE,R006,LADO ACCIONAMIENTO
5673,8bc0e393,60.0,REQUIERE CAMBIO,18/12/2025,531-26-5103,REDUCTOR,R006,LADO ACCIONAMIENTO
5674,0fba0c1a,37.0,ENFRIAR,18/12/2025,531-26-5102,POLÍN MOTRIZ,R006,LADO LIBRE
5675,b219a46b,47.0,ENFRIAR,18/12/2025,531-26-5102,POLÍN MOTRIZ,R006,LADO ACCIONAMIENTO
5676,c6c9e4d6,54.0,ENFRIAR,18/12/2025,531-26-5102,REDUCTOR,R006,LADO ACCIONAMIENTO
5677,4b455b2b,29.0,ENFRIAR,18/12/2025,531-26-5102,POLÍN COLA,R006,LADO LIBRE
5678,d0387a04,30.0,ENFRIAR,18/12/2025,531-26-5102,POLÍN COLA,R006,LADO ACCIONAMIENTO
5679,bfff4582,44.0,ENFRIAR,18/12/2025,531-26-5100,POLÍN MOTRIZ,R006,LADO ACCIONAMIENTO
5680,e00f1adf,49.0,ENFRIAR,18/12/2025,531-26-5100,REDUCTOR,R006,LADO ACCIONAMIENTO
5681,84d5c2ad,34.0,ENFRIAR,18/12/2025,531-26-5100,POLÍN MOTRIZ,R006,LADO LIBRE
5682,ad2eca65,32.0,ENFRIAR,18/12/2025,531-26-5100,POLÍN COLA,R006,LADO ACCIONAMIENTO
5683,13697275,32.0,ENFRIAR,18/12/2025,531-26-5100,POLÍN COLA,R006,LADO LIBRE
5684,75dfe620,23.0,NORMAL,19/12/2025,531-26-1157,POLÍN COLA,R007,LADO LIBRE
5685,7a83475d,23.0,NORMAL,19/12/2025,531-26-1157,POLÍN COLA,R007,LADO ACCIONAMIENTO
5686,1fb87766,27.0,NORMAL,19/12/2025,531-26-1157,POLÍN MOTRIZ,R007,LADO LIBRE
5687,95e506f0,30.0,ENFRIAR,19/12/2025,531-26-1157,POLÍN MOTRIZ,R007,LADO ACCIONAMIENTO
5688,4a200e69,45.0,ENFRIAR,19/12/2025,531-26-1157,REDUCTOR,R007,LADO ACCIONAMIENTO
5689,922d1239,32.0,ENFRIAR,19/12/2025,531-26-1162,POLÍN COLA,R007,LADO LIBRE
5690,7c75e534,27.0,NORMAL,19/12/2025,531-26-1162,POLÍN COLA,R007,LADO ACCIONAMIENTO
5691,c479b4cf,27.0,NORMAL,19/12/2025,531-26-1163,POLÍN MOTRIZ,R007,LADO LIBRE
5692,402196ce,36.0,ENFRIAR,19/12/2025,531-26-1163,POLÍN MOTRIZ,R007,LADO ACCIONAMIENTO
5693,5fa97b92,47.0,ENFRIAR,19/12/2025,531-26-1163,REDUCTOR,R007,LADO ACCIONAMIENTO
5694,bff05e2d,20.0,NORMAL,19/12/2025,531-26-1163,POLÍN COLA,R007,LADO ACCIONAMIENTO
5695,c8229f63,20.0,NORMAL,19/12/2025,531-26-1163,POLÍN COLA,R007,LADO LIBRE
5696,04e5bbb4,62.0,REQUIERE CAMBIO,19/12/2025,531-26-1041,REDUCTOR,R001,LADO ACCIONAMIENTO
5697,6bb83e2e,31.0,ENFRIAR,19/12/2025,531-26-1041,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
5698,4f585b51,26.0,NORMAL,19/12/2025,531-26-1041,POLÍN MOTRIZ,R001,LADO LIBRE
5699,ccdad1b7,21.0,NORMAL,19/12/2025,531-26-1041,POLÍN COLA,R001,LADO ACCIONAMIENTO
5700,b5beb7d4,19.0,NORMAL,19/12/2025,531-26-1041,POLÍN COLA,R001,LADO LIBRE
5701,531217b5,30.0,ENFRIAR,19/12/2025,531-26-1042,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
5702,841b95ca,27.0,NORMAL,19/12/2025,531-26-1042,REDUCTOR,R001,LADO ACCIONAMIENTO
5703,a4dd2876,27.0,NORMAL,19/12/2025,531-26-1042,POLÍN MOTRIZ,R001,LADO LIBRE
5704,c0856b0c,26.0,NORMAL,19/12/2025,531-26-1042,POLÍN COLA,R001,LADO ACCIONAMIENTO
5705,0142d5da,23.0,NORMAL,19/12/2025,531-26-1042,POLÍN COLA,R001,LADO LIBRE
5706,294be39d,28.0,ENFRIAR,19/12/2025,531-26-5001,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
5707,78900728,20.0,NORMAL,19/12/2025,531-26-1164,POLÍN MOTRIZ,R007,LADO ACCIONAMIENTO
5708,0a4903cd,30.0,ENFRIAR,19/12/2025,531-26-1164,REDUCTOR,R007,LADO ACCIONAMIENTO
5709,d6db550e,18.0,NORMAL,19/12/2025,531-26-1164,POLÍN COLA,R007,LADO ACCIONAMIENTO
5710,2900463a,47.0,ENFRIAR,19/12/2025,531-26-5001,REDUCTOR,R001,LADO ACCIONAMIENTO
5711,84e48d83,31.0,ENFRIAR,19/12/2025,531-26-5001,POLÍN MOTRIZ,R001,LADO LIBRE
5712,94fe7b18,22.0,NORMAL,19/12/2025,531-26-5001,POLÍN ANGULAR SUPERIOR,R001,LADO ACCIONAMIENTO
5713,0e55a486,22.0,NORMAL,19/12/2025,531-26-5001,POLÍN ANGULAR INFERIOR,R001,LADO ACCIONAMIENTO
5714,cd0247db,22.0,NORMAL,19/12/2025,531-26-5001,POLÍN COLA,R001,LADO ACCIONAMIENTO
5715,7fc55f63,20.0,NORMAL,19/12/2025,531-26-5001,POLÍN ANGULAR SUPERIOR,R001,LADO LIBRE
5716,e2445885,20.0,NORMAL,19/12/2025,531-26-5001,POLÍN ANGULAR INFERIOR,R001,LADO LIBRE
5717,16d78953,23.0,NORMAL,19/12/2025,531-26-5001,POLÍN COLA,R001,LADO LIBRE
5718,02faf6e9,17.0,NORMAL,19/12/2025,531-26-1101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
5719,70e021bb,37.0,ENFRIAR,19/12/2025,531-26-1101,REDUCTOR,R004,LADO ACCIONAMIENTO
5720,493de8c7,19.0,NORMAL,19/12/2025,531-26-1101,POLÍN COLA,R004,LADO ACCIONAMIENTO
5721,11a39575,36.0,ENFRIAR,19/12/2025,531-26-1101,REDUCTOR,R004,LADO ACCIONAMIENTO
5722,7ba1abe6,17.0,NORMAL,19/12/2025,531-26-1049,POLÍN COLA,R001,LADO ACCIONAMIENTO
5723,3c6fe65a,17.0,NORMAL,19/12/2025,531-26-1049,POLÍN COLA,R001,LADO LIBRE
5724,8ef42179,22.0,NORMAL,19/12/2025,531-26-1049,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
5725,fa131b21,30.0,ENFRIAR,19/12/2025,531-26-1049,REDUCTOR,R001,LADO ACCIONAMIENTO
5726,e638c401,19.0,NORMAL,19/12/2025,531-26-1049,POLÍN MOTRIZ,R001,LADO LIBRE
5727,be294fa5,26.0,NORMAL,19/12/2025,531-26-1162,POLÍN MOTRIZ,R007,LADO LIBRE
5728,fd2dbb7f,27.0,NORMAL,19/12/2025,531-26-1162,POLÍN MOTRIZ,R007,LADO ACCIONAMIENTO
5729,8cbf276e,38.0,ENFRIAR,19/12/2025,531-26-1162,REDUCTOR,R007,LADO ACCIONAMIENTO
5730,06be7cc8,37.0,ENFRIAR,19/12/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
5731,0fedbb72,60.0,REQUIERE CAMBIO,19/12/2025,531-26-1100,REDUCTOR,R004,LADO ACCIONAMIENTO
5732,587b33ed,24.0,NORMAL,19/12/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO LIBRE
5733,0c8dcf9b,20.0,NORMAL,19/12/2025,531-26-2101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
5734,a43322f2,41.0,ENFRIAR,19/12/2025,531-26-2101,REDUCTOR,R004,LADO ACCIONAMIENTO
5735,420a8508,23.0,NORMAL,19/12/2025,531-26-2101,POLÍN COLA,R004,LADO ACCIONAMIENTO
5736,28df69b9,46.0,ENFRIAR,19/12/2025,531-26-2101,REDUCTOR,R004,LADO ACCIONAMIENTO
5737,436ea06c,27.0,NORMAL,19/12/2025,531-26-1022,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
5738,054f0d49,40.0,ENFRIAR,19/12/2025,531-26-1022,REDUCTOR,R001,LADO ACCIONAMIENTO
5739,3037d52b,24.0,NORMAL,19/12/2025,531-26-1022,POLÍN MOTRIZ,R001,LADO LIBRE
5740,8cb6552b,28.0,ENFRIAR,19/12/2025,531-26-1022,POLÍN COLA,R001,LADO LIBRE
5741,166988b3,19.0,NORMAL,19/12/2025,531-26-1022,POLÍN COLA,R001,LADO ACCIONAMIENTO
5742,8c4c0e92,25.0,NORMAL,19/12/2025,531-26-1100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
5743,230c6fd6,27.0,NORMAL,19/12/2025,531-26-1100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
5744,6569016b,28.0,ENFRIAR,19/12/2025,531-26-1100,POLÍN COLA,R004,LADO LIBRE
5745,a7b69a2c,26.0,NORMAL,19/12/2025,531-26-1100,POLÍN COLA,R004,LADO ACCIONAMIENTO
5746,f0aee0a5,33.0,ENFRIAR,19/12/2025,531-26-2100,POLÍN COLA,R004,LADO LIBRE
5747,e30de845,36.0,ENFRIAR,19/12/2025,531-26-2100,POLÍN COLA,R004,LADO ACCIONAMIENTO
5748,fe34046d,25.0,NORMAL,19/12/2025,531-26-2100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
5749,13d36d49,25.0,NORMAL,19/12/2025,531-26-2100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
5750,e2f74afd,31.0,ENFRIAR,19/12/2025,531-26-2100,POLÍN MOTRIZ,R004,LADO LIBRE
5751,53b49a72,31.0,ENFRIAR,19/12/2025,531-26-2100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
5752,7fdd83df,58.0,REQUIERE CAMBIO,19/12/2025,531-26-2100,REDUCTOR,R004,LADO ACCIONAMIENTO
5753,23d725a9,25.0,NORMAL,19/12/2025,531-26-1100,POLÍN CONDUCIDO CONTRAPESO,R004,LADO ACCIONAMIENTO
5754,38dfbc1b,22.0,NORMAL,19/12/2025,531-26-1100,POLÍN ANGULAR SUPERIOR,R004,LADO ACCIONAMIENTO
5755,e1076eb0,22.0,NORMAL,19/12/2025,531-26-1100,POLÍN ANGULAR INFERIOR,R004,LADO ACCIONAMIENTO
5756,64a5180c,24.0,NORMAL,19/12/2025,531-26-1100,POLÍN CONDUCIDO CONTRAPESO,R004,LADO LIBRE
5757,9cf09f56,25.0,NORMAL,19/12/2025,531-26-2100,POLÍN CONDUCIDO CONTRAPESO,R004,LADO LIBRE
5758,d1955dfd,25.0,NORMAL,19/12/2025,531-26-2100,POLÍN CONDUCIDO CONTRAPESO,R004,LADO ACCIONAMIENTO
5759,fe4153d0,26.0,NORMAL,19/12/2025,531-26-2100,POLÍN ANGULAR SUPERIOR,R004,LADO ACCIONAMIENTO
5760,1cc7e258,19.0,NORMAL,19/12/2025,531-26-2100,POLÍN ANGULAR INFERIOR,R004,LADO ACCIONAMIENTO
5761,91cd5bfe,29.0,ENFRIAR,22/12/2025,531-26-2100,POLÍN COLA,R004,LADO ACCIONAMIENTO
5762,d7104d54,34.0,ENFRIAR,22/12/2025,531-26-2100,POLÍN COLA,R004,LADO LIBRE
5763,76f2f938,22.0,NORMAL,22/12/2025,531-26-1100,POLÍN COLA,R004,LADO LIBRE
5764,5b4f43a6,26.0,NORMAL,22/12/2025,531-26-1100,POLÍN COLA,R004,LADO ACCIONAMIENTO
5765,6acd94f8,23.0,NORMAL,22/12/2025,531-26-1100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
5766,1992eb58,23.0,NORMAL,22/12/2025,531-26-1100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
5767,42c3d13a,21.0,NORMAL,22/12/2025,531-26-2100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
5768,1c2524ce,21.0,NORMAL,22/12/2025,531-26-2100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
5769,591b827f,19.0,NORMAL,22/12/2025,531-26-1157,REDUCTOR,R007,LADO LIBRE
5770,10cc257f,21.0,NORMAL,22/12/2025,531-26-1157,POLÍN COLA,R007,LADO ACCIONAMIENTO
5771,a82b242e,33.0,ENFRIAR,22/12/2025,531-26-1157,POLÍN MOTRIZ,R007,LADO LIBRE
5772,5fefe829,26.0,NORMAL,22/12/2025,531-26-1157,POLÍN MOTRIZ,R007,LADO ACCIONAMIENTO
5773,6d239fc4,43.0,ENFRIAR,22/12/2025,531-26-1157,REDUCTOR,R007,LADO ACCIONAMIENTO
5774,506d3f72,27.0,NORMAL,22/12/2025,531-26-1162,POLÍN COLA,R007,LADO LIBRE
5775,999e0a01,22.0,NORMAL,22/12/2025,531-26-1162,POLÍN COLA,R007,LADO ACCIONAMIENTO
5776,6a8f2065,29.0,ENFRIAR,22/12/2025,531-26-1163,POLÍN MOTRIZ,R007,LADO LIBRE
5777,44df2fce,31.0,ENFRIAR,22/12/2025,531-26-1163,POLÍN MOTRIZ,R007,LADO ACCIONAMIENTO
5778,0cf8ee47,44.0,ENFRIAR,22/12/2025,531-26-1163,REDUCTOR,R007,LADO ACCIONAMIENTO
5779,c27da6a3,18.0,NORMAL,22/12/2025,531-26-1163,POLÍN DE CARGA,R007,LADO ACCIONAMIENTO
5780,75dfe620d,23.0,NORMAL,22/12/2025,531-26-1157,POLÍN COLA,R007,LADO LIBRE
5781,fbde9632,18.0,NORMAL,22/12/2025,531-26-1163,POLÍN COLA,R007,LADO LIBRE
5782,5f2d3e31,28.0,ENFRIAR,22/12/2025,531-26-1101,POLÍN COLA,R004,LADO ACCIONAMIENTO
5783,41272ff0,41.0,ENFRIAR,22/12/2025,531-26-1101,REDUCTOR,R004,LADO ACCIONAMIENTO
5784,3ae63e11,23.0,NORMAL,22/12/2025,531-26-1164,POLÍN MOTRIZ,R007,LADO ACCIONAMIENTO
5785,c617fa45,33.0,ENFRIAR,22/12/2025,531-26-1164,REDUCTOR,R007,LADO ACCIONAMIENTO
5786,db69e464,27.0,NORMAL,22/12/2025,531-26-1162,POLÍN MOTRIZ,R007,LADO LIBRE
5787,ffe27939,28.0,ENFRIAR,22/12/2025,531-26-1101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
5788,4bc97c7c,41.0,ENFRIAR,22/12/2025,531-26-1101,REDUCTOR,R004,LADO ACCIONAMIENTO
5789,9d899bea,19.0,NORMAL,22/12/2025,531-26-1163,POLÍN COLA,R007,LADO ACCIONAMIENTO
5790,9045467e,22.0,NORMAL,22/12/2025,531-26-1164,POLÍN COLA,R007,LADO ACCIONAMIENTO
5791,3e4847e4,31.0,ENFRIAR,22/12/2025,531-26-1162,POLÍN MOTRIZ,R007,LADO ACCIONAMIENTO
5792,e513cc57,42.0,ENFRIAR,22/12/2025,531-26-1162,REDUCTOR,R007,LADO ACCIONAMIENTO
5793,0235329e,41.0,ENFRIAR,22/12/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
5794,82e52c6f,61.0,REQUIERE CAMBIO,22/12/2025,531-26-1100,REDUCTOR,R004,LADO ACCIONAMIENTO
5795,18974345,27.0,NORMAL,22/12/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO LIBRE
5796,56927f95,35.0,ENFRIAR,22/12/2025,531-26-2100,POLÍN MOTRIZ,R004,LADO LIBRE
5797,2dfa9855,39.0,ENFRIAR,22/12/2025,531-26-2100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
5798,c16c9a10,65.0,REQUIERE CAMBIO,22/12/2025,531-26-2100,REDUCTOR,R004,LADO ACCIONAMIENTO
5799,d7af1717,18.0,NORMAL,22/12/2025,531-26-2101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
5800,546c5a0a,29.0,ENFRIAR,22/12/2025,531-26-2101,REDUCTOR,R004,LADO ACCIONAMIENTO
5801,d7c76e16,20.0,NORMAL,22/12/2025,531-26-2101,POLÍN COLA,R004,LADO ACCIONAMIENTO
5802,f754cf89,49.0,ENFRIAR,22/12/2025,531-26-2101,REDUCTOR,R004,LADO ACCIONAMIENTO
5803,ef78a181,26.0,NORMAL,24/12/2025,531-26-1100,POLÍN COLA,R004,LADO ACCIONAMIENTO
5804,0d5e35bb,24.0,NORMAL,24/12/2025,531-26-1100,POLÍN COLA,R004,LADO LIBRE
5805,ca89f3b0,30.0,ENFRIAR,24/12/2025,531-26-2100,POLÍN COLA,R004,LADO LIBRE
5806,f83a9204,31.0,ENFRIAR,24/12/2025,531-26-2100,POLÍN COLA,R004,LADO ACCIONAMIENTO
5807,77bb6224,23.0,NORMAL,24/12/2025,531-26-1100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
5808,96f94dbc,21.0,NORMAL,24/12/2025,531-26-1100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
5809,78f899cc,19.0,NORMAL,24/12/2025,531-26-2100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
5810,7bd0a0b4,23.0,NORMAL,24/12/2025,531-26-2100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
5811,8e4f5a70,26.0,NORMAL,24/12/2025,531-26-2100,POLÍN MOTRIZ,R004,LADO LIBRE
5812,70b4ed87,30.0,ENFRIAR,24/12/2025,531-26-2100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
5813,92a06ed3,77.0,REQUIERE CAMBIO,24/12/2025,531-26-2100,REDUCTOR,R004,LADO ACCIONAMIENTO
5814,c566b29d,20.0,NORMAL,24/12/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO LIBRE
5815,ca3bf3dbd,23.0,NORMAL,24/12/2025,531-26-2101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
5816,cdcdb50b,32.0,ENFRIAR,24/12/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
5817,28df69b9d,46.0,ENFRIAR,24/12/2025,531-26-2101,REDUCTOR,R004,LADO ACCIONAMIENTO
5818,5a73896b,62.0,REQUIERE CAMBIO,24/12/2025,531-26-1100,REDUCTOR,R004,LADO ACCIONAMIENTO
5819,c5080ed4,19.0,NORMAL,24/12/2025,531-26-1101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
5820,41bfc191,36.0,ENFRIAR,24/12/2025,531-26-1101,REDUCTOR,R004,LADO ACCIONAMIENTO
5821,124e98e9,19.0,NORMAL,24/12/2025,531-26-1101,POLÍN COLA,R004,LADO ACCIONAMIENTO
5822,b2fed9e3,20.0,NORMAL,24/12/2025,531-26-1157,POLÍN COLA,R007,LADO LIBRE
5823,80f16dae,19.0,NORMAL,24/12/2025,531-26-1157,POLÍN COLA,R007,LADO ACCIONAMIENTO
5824,152bc5fb,26.0,NORMAL,24/12/2025,531-26-2100,POLÍN GRAVITACIONAL,R004,LADO ACCIONAMIENTO
5825,ac2b707c,24.0,NORMAL,24/12/2025,531-26-1157,POLÍN MOTRIZ,R007,LADO LIBRE
5826,6647d3b4,24.0,NORMAL,24/12/2025,531-26-2100,POLÍN GRAVITACIONAL,R004,LADO LIBRE
5827,c5862001,26.0,NORMAL,24/12/2025,531-26-1157,POLÍN MOTRIZ,R007,LADO ACCIONAMIENTO
5828,a13336c3,43.0,ENFRIAR,24/12/2025,531-26-1157,REDUCTOR,R007,LADO ACCIONAMIENTO
5829,c8229f63d,20.0,NORMAL,24/12/2025,531-26-1163,POLÍN COLA,R007,LADO LIBRE
5830,6856920a,25.0,NORMAL,24/12/2025,531-26-1162,POLÍN COLA,R007,LADO LIBRE
5831,dc9f2388,19.0,NORMAL,24/12/2025,531-26-1162,POLÍN COLA,R007,LADO ACCIONAMIENTO
5832,00cfcd9f,19.0,NORMAL,24/12/2025,531-26-2100,POLÍN ANGULAR SUPERIOR,R004,LADO ACCIONAMIENTO
5833,92d3f210,21.0,NORMAL,24/12/2025,531-26-1163,POLÍN MOTRIZ,R007,LADO LIBRE
5834,12ae9891,28.0,ENFRIAR,24/12/2025,531-26-1163,POLÍN MOTRIZ,R007,LADO ACCIONAMIENTO
5835,8ca5a88e,38.0,ENFRIAR,24/12/2025,531-26-1163,REDUCTOR,R007,LADO ACCIONAMIENTO
5836,c5736dce,18.0,NORMAL,24/12/2025,531-26-1163,POLÍN COLA,R007,LADO ACCIONAMIENTO
5837,d4e2a1c5,17.0,NORMAL,24/12/2025,531-26-1163,POLÍN MOTRIZ,R007,LADO LIBRE
5838,804b3653,20.0,NORMAL,24/12/2025,531-26-1162,POLÍN MOTRIZ,R007,LADO LIBRE
5839,7ea5d278,21.0,NORMAL,24/12/2025,531-26-1162,POLÍN MOTRIZ,R007,LADO ACCIONAMIENTO
5840,a0c6a92e,18.0,NORMAL,24/12/2025,531-26-2100,POLÍN ANGULAR INFERIOR,R004,LADO ACCIONAMIENTO
5841,b406dfca,31.0,ENFRIAR,24/12/2025,531-26-1162,REDUCTOR,R007,LADO ACCIONAMIENTO
5842,7f69187f,11.0,NORMAL,24/12/2025,531-26-1164,POLÍN COLA,R007,LADO ACCIONAMIENTO
5843,8b727bba,23.0,NORMAL,24/12/2025,531-26-1100,POLÍN GRAVITACIONAL,R004,LADO LIBRE
5844,d4d593f3,15.0,NORMAL,24/12/2025,531-26-1164,POLÍN MOTRIZ,R007,LADO ACCIONAMIENTO
5845,4b8411db,24.0,NORMAL,24/12/2025,531-26-1100,POLÍN GRAVITACIONAL,R004,LADO ACCIONAMIENTO
5846,1c2a7203,32.0,ENFRIAR,24/12/2025,531-26-1164,REDUCTOR,R007,LADO ACCIONAMIENTO
5847,ae66bca7,14.0,NORMAL,24/12/2025,531-26-1100,POLÍN ANGULAR SUPERIOR,R004,LADO ACCIONAMIENTO
5848,55bdb3c7,24.0,NORMAL,24/12/2025,531-26-1100,POLÍN ANGULAR INFERIOR,R004,LADO ACCIONAMIENTO
5849,d79b1913,20.0,NORMAL,26/12/2025,531-26-2041,POLÍN COLA,R002,LADO LIBRE
5850,63cdb5fa,25.0,NORMAL,26/12/2025,531-26-2041,POLÍN COLA,R002,LADO ACCIONAMIENTO
5851,540d32b5,19.0,NORMAL,26/12/2025,531-26-1157,POLÍN COLA,R007,LADO LIBRE
5852,339d7498,21.0,NORMAL,26/12/2025,531-26-1157,POLÍN COLA,R007,LADO ACCIONAMIENTO
5853,521d60f5,27.0,NORMAL,26/12/2025,531-26-1157,POLÍN MOTRIZ,R007,LADO LIBRE
5854,13056bad,31.0,ENFRIAR,26/12/2025,531-26-1157,POLÍN MOTRIZ,R007,LADO ACCIONAMIENTO
5855,2809b02f,52.0,ENFRIAR,26/12/2025,531-26-1157,REDUCTOR,R007,LADO ACCIONAMIENTO
5856,8c75d242,31.0,ENFRIAR,26/12/2025,531-26-1162,POLÍN COLA,R007,LADO LIBRE
5857,1da6cf14,21.0,NORMAL,26/12/2025,531-26-1162,POLÍN COLA,R007,LADO ACCIONAMIENTO
5858,2b8c9909,20.0,NORMAL,26/12/2025,531-26-1163,POLÍN MOTRIZ,R007,LADO LIBRE
5859,5b063ec3,33.0,ENFRIAR,26/12/2025,531-26-1163,POLÍN MOTRIZ,R007,LADO ACCIONAMIENTO
5860,1ff6b642,47.0,ENFRIAR,26/12/2025,531-26-1163,REDUCTOR,R007,LADO ACCIONAMIENTO
5861,85dcc72d,11.0,NORMAL,26/12/2025,531-26-1163,POLÍN COLA,R007,LADO ACCIONAMIENTO
5862,5d9dbe2c,10.0,NORMAL,26/12/2025,531-26-1163,POLÍN COLA,R007,LADO LIBRE
5863,d7c76e16d,20.0,NORMAL,24/12/2025,531-26-2101,POLÍN COLA,R004,LADO ACCIONAMIENTO
5864,53e0c730,14.0,NORMAL,26/12/2025,531-26-1101,POLÍN COLA,R004,LADO ACCIONAMIENTO
5865,a2a60f7e,15.0,NORMAL,26/12/2025,531-26-1164,POLÍN MOTRIZ,R007,LADO ACCIONAMIENTO
5866,a70e4285,30.0,ENFRIAR,26/12/2025,531-26-1164,REDUCTOR,R007,LADO ACCIONAMIENTO
5867,4c076819,29.0,ENFRIAR,26/12/2025,531-26-1162,POLÍN MOTRIZ,R007,LADO LIBRE
5868,56ac241d,15.0,NORMAL,26/12/2025,531-26-1101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
5869,9876c6e9,40.0,ENFRIAR,26/12/2025,531-26-1101,REDUCTOR,R004,LADO ACCIONAMIENTO
5870,0d206b6f,17.0,NORMAL,26/12/2025,531-26-2042,POLÍN COLA,R002,LADO ACCIONAMIENTO
5871,b4cbc563,17.0,NORMAL,26/12/2025,531-26-2042,POLÍN COLA,R002,LADO LIBRE
5872,3e6f67bf,13.0,NORMAL,26/12/2025,531-26-1164,POLÍN COLA,R007,LADO ACCIONAMIENTO
5873,44975a5b,29.0,ENFRIAR,26/12/2025,531-26-2041,POLÍN MOTRIZ,R002,LADO LIBRE
5874,7555417a,25.0,NORMAL,26/12/2025,531-26-2041,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
5875,a9365d7e,63.0,REQUIERE CAMBIO,26/12/2025,531-26-2041,REDUCTOR,R002,LADO ACCIONAMIENTO
5876,92a4793b,17.0,NORMAL,26/12/2025,531-26-2042,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
5877,7f52dc35,18.0,NORMAL,26/12/2025,531-26-2042,REDUCTOR,R002,LADO ACCIONAMIENTO
5878,bbea6e92,21.0,NORMAL,26/12/2025,531-26-5020,POLÍN COLA,R002,LADO LIBRE
5879,18dd7214,37.0,ENFRIAR,26/12/2025,531-26-5020,POLÍN COLA,R002,LADO ACCIONAMIENTO
5880,3dc1fbbbd,20.0,NORMAL,17/12/2025,531-26-2049,POLÍN COLA,R002,LADO LIBRE
5881,0188b053d,21.0,NORMAL,17/12/2025,531-26-2049,POLÍN COLA,R002,LADO ACCIONAMIENTO
5882,5ba46c27,19.0,NORMAL,26/12/2025,531-26-2049,POLÍN COLA,R002,LADO LIBRE
5883,b491b8be,25.0,NORMAL,26/12/2025,531-26-1162,POLÍN MOTRIZ,R007,LADO ACCIONAMIENTO
5884,2ae855d3,21.0,NORMAL,26/12/2025,531-26-2049,POLÍN COLA,R002,LADO ACCIONAMIENTO
5885,0d2a98db,48.0,ENFRIAR,26/12/2025,531-26-1162,REDUCTOR,R007,LADO ACCIONAMIENTO
5886,9240aa23,42.0,ENFRIAR,26/12/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
5887,d48fa753,75.0,REQUIERE CAMBIO,26/12/2025,531-26-1100,REDUCTOR,R004,LADO ACCIONAMIENTO
5888,49c30d6d,23.0,NORMAL,26/12/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO LIBRE
5889,2e10fb74,26.0,NORMAL,26/12/2025,531-26-2049,POLÍN MOTRIZ,R002,LADO ACCIONAMIENTO
5890,3feff30e,20.0,NORMAL,26/12/2025,531-26-2049,POLÍN MOTRIZ,R002,LADO LIBRE
